cough_rate;sweating;virus_resistance;aggressiveness;movement_speed;exhaustion_tolerance;pain_tolerance
0.6332089;3.361786;4.609785;2.047406;4.270439;1.334682;1.433702
0.6239919;3.363513;4.603641;2.038593;4.267029;1.333984;1.441618
0.6239919;3.366877;4.603641;2.043859;4.267029;1.343028;1.441618
0.6207257;3.366353;4.599822;2.029656;4.276861;1.354174;1.445772
0.6334364;3.372187;4.612014;2.054285;4.287557;1.384863;1.454932
0.6107623;3.377969;4.592999;2.054061;4.327229;1.376916;1.461382
0.6107623;3.377969;4.592999;2.054061;4.327229;1.376916;1.461382
0.6105691;3.382606;4.601218;2.058989;4.331954;1.387453;1.463391
0.6105691;3.382606;4.601218;2.058989;4.331954;1.387453;1.463391
0.6105691;3.382606;4.601218;2.058989;4.331954;1.387453;1.463391
0.6107623;3.377969;4.597944;2.054061;4.333251;1.384338;1.461382
0.6196045;3.39013;4.603126;2.050786;4.333901;1.383988;1.472281
0.6208004;3.386894;4.611854;2.033177;4.325174;1.376687;1.473178
0.6265328;3.394742;4.617828;2.03984;4.32616;1.394684;1.478092
0.6318206;3.391112;4.611854;2.027836;4.325174;1.382111;1.477007
0.6248469;3.398899;4.605648;2.025736;4.331291;1.367687;1.478926
0.6381298;3.400816;4.61778;2.039454;4.324087;1.394825;1.483849
0.6324928;3.401577;4.61778;2.046378;4.324087;1.394825;1.487446
0.6372263;3.402128;4.624943;2.063374;4.314884;1.412568;1.487593
0.6367677;3.403404;4.627898;2.068496;4.319653;1.420512;1.489466
0.6367677;3.403404;4.627898;2.068496;4.319653;1.420512;1.489466
0.6367676;3.400008;4.622468;2.070766;4.309461;1.404481;1.489466
0.6338996;3.396023;4.610415;2.085767;4.31837;1.396659;1.480921
0.6289117;3.394984;4.607324;2.091996;4.312605;1.399503;1.483145
0.6334769;3.39398;4.599864;2.091231;4.307528;1.389846;1.485795
0.6372263;3.395559;4.602967;2.084421;4.302489;1.398467;1.484137
0.6444283;3.391827;4.605144;2.087027;4.301413;1.401556;1.480779
0.6444283;3.391827;4.605144;2.087027;4.301413;1.401556;1.480779
0.6451134;3.396873;4.614256;2.104611;4.307078;1.430229;1.483849
0.6445839;3.40155;4.617285;2.117312;4.305968;1.433056;1.489894
0.6461295;3.410642;4.628452;2.131429;4.302634;1.44849;1.493492
0.6466637;3.413661;4.634526;2.137373;4.303398;1.453959;1.491125
0.6466637;3.424279;4.634175;2.106211;4.307497;1.446956;1.497936
0.6472079;3.423227;4.631335;2.101545;4.306654;1.44128;1.49618
0.640102;3.427225;4.628442;2.100414;4.307771;1.446785;1.499653
0.6396202;3.431613;4.631336;2.113155;4.306654;1.449453;1.501393
0.6448892;3.428249;4.625957;2.11429;4.312561;1.465003;1.50336
0.6448892;3.425682;4.616862;2.1107;4.313257;1.459876;1.50336
0.6403226;3.424447;4.621193;2.115515;4.315339;1.456231;1.507907
0.6403226;3.435669;4.611992;2.099566;4.31493;1.458555;1.500866
0.6442819;3.431056;4.62478;2.113462;4.308439;1.460487;1.504453
0.6400284;3.435061;4.636026;2.14375;4.319914;1.468495;1.513247
0.6400285;3.439592;4.645698;2.167481;4.311761;1.476215;1.520647
0.6400285;3.443196;4.645698;2.176075;4.320609;1.493091;1.525099
0.6380478;3.457986;4.654473;2.209731;4.302295;1.488021;1.526425
0.6380478;3.457986;4.654473;2.209731;4.302295;1.488021;1.526425
0.63064;3.462446;4.651722;2.208288;4.303401;1.485727;1.5303
0.6310512;3.451299;4.648916;2.201517;4.312209;1.493658;1.525906
0.6350418;3.446858;4.639367;2.200641;4.299699;1.485217;1.525906
0.6355016;3.442402;4.630703;2.196647;4.300802;1.482775;1.526412
0.6378073;3.445025;4.630802;2.183795;4.288836;1.480065;1.519847
0.6465847;3.444149;4.651164;2.183221;4.288509;1.480065;1.513432
0.6459903;3.440467;4.644145;2.183596;4.28825;1.473697;1.515191
0.6436845;3.435756;4.641112;2.173434;4.289279;1.463511;1.513432
0.6456848;3.437425;4.634849;2.172663;4.286027;1.472295;1.518198
0.6393055;3.440113;4.628433;2.160034;4.278497;1.468991;1.508532
0.6307581;3.437402;4.624424;2.167814;4.281626;1.456714;1.51223
0.6439415;3.446789;4.638239;2.16443;4.269642;1.472879;1.512602
0.6373953;3.440983;4.628367;2.161585;4.274168;1.46425;1.505048
0.6322907;3.428381;4.630933;2.134567;4.276746;1.449579;1.497037
0.6322907;3.428381;4.630933;2.134567;4.276746;1.449579;1.497037
0.6299157;3.423692;4.627858;2.124216;4.277625;1.439459;1.495146
0.6370981;3.431828;4.637904;2.136655;4.268713;1.453234;1.48711
0.6370981;3.431828;4.637904;2.136655;4.268713;1.453234;1.48711
0.631632;3.432977;4.642389;2.134069;4.271901;1.452552;1.490491
0.634883;3.418746;4.629384;2.119633;4.271327;1.458003;1.487143
0.634883;3.418746;4.629384;2.119633;4.271327;1.458003;1.487143
0.634883;3.418746;4.629384;2.119633;4.271327;1.458003;1.487143
0.6408179;3.416148;4.627242;2.117089;4.262712;1.440996;1.489712
0.6408179;3.416148;4.627242;2.117089;4.262712;1.440996;1.489712
0.6318028;3.412893;4.623253;2.108377;4.267162;1.442598;1.498366
0.6326657;3.40852;4.626617;2.119033;4.268409;1.438558;1.502011
0.6335647;3.40853;4.628692;2.100876;4.274232;1.431851;1.498254
0.6347957;3.414711;4.634888;2.119575;4.29424;1.462654;1.506462
0.6347957;3.414711;4.634888;2.119575;4.29424;1.462654;1.506462
0.6343384;3.415923;4.632228;2.124388;4.299458;1.479553;1.508239
0.6244205;3.413017;4.632041;2.14203;4.295824;1.477103;1.501443
0.6244205;3.413017;4.632041;2.14203;4.295824;1.477103;1.501443
0.6247765;3.411774;4.628976;2.136697;4.301014;1.477818;1.507568
0.6251401;3.410506;4.625849;2.131961;4.302153;1.484097;1.505766
0.6211677;3.422143;4.638412;2.144524;4.305877;1.486315;1.518415
0.6293449;3.429759;4.629017;2.133853;4.310169;1.499318;1.514361
0.6289426;3.434388;4.632081;2.147029;4.300515;1.501617;1.516058
0.6289426;3.434388;4.632081;2.147029;4.300515;1.501617;1.516058
0.6297555;3.419926;4.620068;2.129088;4.302782;1.496971;1.504566
0.6297555;3.419926;4.620068;2.129088;4.302782;1.496971;1.504566
0.6297555;3.419926;4.620068;2.129088;4.302782;1.496971;1.504566
0.6297555;3.419926;4.620068;2.129088;4.302782;1.496971;1.504566
0.6297555;3.419926;4.620068;2.129088;4.302782;1.496971;1.504566
0.6228425;3.423356;4.626378;2.144524;4.311963;1.500988;1.510269
0.6231933;3.412023;4.629061;2.139771;4.306713;1.483781;1.508457
0.6231933;3.412023;4.629061;2.139771;4.306713;1.483781;1.508457
0.6301746;3.40465;4.614474;2.126609;4.302453;1.492002;1.51504
0.6225326;3.413822;4.620036;2.137492;4.301141;1.496895;1.520741
0.6221923;3.415069;4.623255;2.14222;4.306395;1.504543;1.522407
0.6221923;3.415069;4.623255;2.14222;4.306395;1.504543;1.522407
0.6072868;3.410143;4.612929;2.145831;4.286376;1.486691;1.524805
0.613833;3.419629;4.628685;2.157235;4.290656;1.49563;1.532359
0.6056512;3.417787;4.608281;2.143251;4.296207;1.491892;1.533406
0.6058266;3.412676;4.604759;2.129175;4.297355;1.489337;1.531788
0.6118617;3.410432;4.597298;2.129027;4.329582;1.503661;1.541204
0.6121046;3.410977;4.59113;2.123951;4.330177;1.504711;1.53967
0.6121046;3.410977;4.59113;2.123951;4.330177;1.504711;1.53967
0.6197555;3.415804;4.601401;2.128793;4.316299;1.506387;1.525674
0.6191121;3.414326;4.589926;2.141489;4.311301;1.506339;1.535746
0.6194304;3.413031;4.586671;2.135864;4.316937;1.511537;1.548015
0.6152356;3.416535;4.583575;2.152813;4.317973;1.510038;1.554438
0.6065485;3.420375;4.589714;2.150247;4.322358;1.513516;1.554438
0.6063654;3.425402;4.599471;2.155041;4.32094;1.525159;1.564222
0.6108366;3.420627;4.589241;2.132588;4.325612;1.535334;1.564824
0.6110684;3.415547;4.579465;2.118396;4.32708;1.533251;1.563546
0.6113052;3.420362;4.58249;2.125177;4.328239;1.5346;1.57021
0.6113052;3.420362;4.58249;2.125177;4.328239;1.5346;1.57021
0.6085255;3.418215;4.572036;2.104923;4.321764;1.52279;1.562241
0.618738;3.418655;4.592763;2.13497;4.305291;1.53928;1.564301
0.6322138;3.423847;4.599918;2.132759;4.306275;1.547168;1.571444
0.6408141;3.42789;4.603327;2.124885;4.301218;1.536999;1.577509
0.643086;3.399881;4.583752;2.06829;4.288312;1.511613;1.556079
0.6521175;3.399877;4.600517;2.043308;4.273087;1.523506;1.53861
0.6513897;3.401446;4.601456;2.049736;4.263197;1.512213;1.540281
0.6513897;3.392175;4.590353;2.038925;4.264048;1.509688;1.544397
0.6521175;3.390497;4.589286;2.03237;4.273947;1.522272;1.542774
0.6513897;3.387363;4.593275;2.045354;4.272978;1.532959;1.544397
0.6384491;3.387363;4.593318;2.045354;4.272978;1.528781;1.537582
0.6378867;3.393118;4.597214;2.061364;4.271985;1.536897;1.528727
0.6378867;3.393118;4.597214;2.061364;4.271985;1.536897;1.528727
0.6384491;3.387363;4.586751;2.055146;4.272932;1.534687;1.526941
0.6378867;3.398813;4.597214;2.061364;4.271985;1.52621;1.537716
0.6404679;3.404372;4.601022;2.073723;4.27106;1.52698;1.53936
0.6406763;3.39403;4.574633;2.082605;4.279611;1.51333;1.536879
0.6401202;3.399399;4.57852;2.097341;4.2786;1.521172;1.528513
0.6341102;3.40756;4.591253;2.111956;4.272411;1.521728;1.538926
0.6336254;3.408942;4.59496;2.117218;4.263174;1.520481;1.540484
0.6356302;3.403911;4.582479;2.078819;4.273064;1.524326;1.537956
0.6351122;3.40935;4.58641;2.094094;4.272137;1.532309;1.539578
0.6324994;3.403911;4.582479;2.082107;4.273064;1.531609;1.537956
